UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3404912,03/13/2016,19:35,QUEENS,11354.0,40.7631605,-73.8163873,"(40.7631605, -73.8163873)",149 STREET,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,SPORT UTILITY / STATION WAGON,,,,
3404908,03/13/2016,5:13,QUEENS,11355.0,40.760003000000005,-73.82631190000001,"(40.760003, -73.8263119)",UNION STREET,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404656,03/13/2016,5:14,BRONX,10462.0,40.8339759,-73.85375649999999,"(40.8339759, -73.8537565)",WESTCHESTER AVENUE,OLMSTEAD AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,PASSENGER VEHICLE,,,,
3404822,03/13/2016,5:15,BROOKLYN,11233.0,40.679748,-73.92865,"(40.679748, -73.92865)",REID AVENUE,MARION STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404700,03/13/2016,5:20,BRONX,10467.0,40.8798165,-73.8614812,"(40.8798165, -73.8614812)",BARNES AVENUE,EAST 215 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404616,03/13/2016,5:27,,,40.814174200000004,-73.9342975,"(40.8141742, -73.9342975)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404712,03/13/2016,19:29,BRONX,10468.0,40.882837,-73.8880046,"(40.882837, -73.8880046)",SEDGWICK AVENUE,GOULDEN AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,PICK-UP TRUCK,PASSENGER VEHICLE,,,
3404538,03/13/2016,5:30,MANHATTAN,10013.0,40.71754910000001,-73.99931099999999,"(40.7175491, -73.999311)",CANAL STREET,BAXTER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404593,03/13/2016,5:35,MANHATTAN,10021.0,40.7703901,-73.9541135,"(40.7703901, -73.9541135)",EAST 76 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405114,03/13/2016,0:10,BROOKLYN,11238.0,40.6837264,-73.96796090000001,"(40.6837264, -73.9679609)",FULTON STREET,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404946,03/13/2016,6:00,QUEENS,11436.0,40.6781907,-73.8014286,"(40.6781907, -73.8014286)",FOCH BOULEVARD,140 STREET,,0,0,0,0,0,0,0,0,Drugs (Illegal),Unspecified,Unspecified,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
3404753,03/13/2016,6:14,BROOKLYN,11226.0,40.6399867,-73.94841290000001,"(40.6399867, -73.9484129)",NOSTRAND AVENUE,NEWKIRK AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3405107,03/13/2016,6:20,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,VAN,,,
3404947,03/13/2016,6:40,QUEENS,11436.0,40.668156700000004,-73.7972518,"(40.6681567, -73.7972518)",135 AVENUE,142 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404961,03/13/2016,6:40,QUEENS,11436.0,40.668156700000004,-73.7972518,"(40.6681567, -73.7972518)",135 AVENUE,142 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404576,03/13/2016,6:45,,,40.7516777,-73.96487059999998,"(40.7516777, -73.9648706)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3405101,03/13/2016,6:50,BROOKLYN,11208.0,40.6816856,-73.87156259999999,"(40.6816856, -73.8715626)",ATLANTIC AVENUE,CRESCENT STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,PASSENGER VEHICLE,LIVERY VEHICLE,,,
3404760,03/13/2016,6:55,BROOKLYN,11210.0,40.618774200000004,-73.9530759,"(40.6187742, -73.9530759)",AVENUE M,EAST 22 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3404653,03/13/2016,7:00,BRONX,10459.0,40.8319666,-73.8966906,"(40.8319666, -73.8966906)",PROSPECT AVENUE,JENNINGS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404590,03/13/2016,7:00,MANHATTAN,10019.0,40.767815999999996,-73.9895054,"(40.767816, -73.9895054)",10 AVENUE,WEST 55 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Driver Inattention/Distraction,,,,TAXI,PASSENGER VEHICLE,,,
3404857,03/13/2016,7:00,,,40.6937879,-73.8117234,"(40.6937879, -73.8117234)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404682,03/13/2016,7:00,BRONX,10451.0,40.8233848,-73.91833940000001,"(40.8233848, -73.9183394)",PARK AVENUE,EAST 158 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,PASSENGER VEHICLE,,,,
3404823,03/13/2016,8:00,BROOKLYN,11233.0,40.676888399999996,-73.92094509999998,"(40.6768884, -73.9209451)",ATLANTIC AVENUE,PRESCOTT PLACE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3405117,03/13/2016,12:50,BROOKLYN,11211.0,40.710593200000005,-73.9547354,"(40.7105932, -73.9547354)",SOUTH 2 STREET,BORINQUEN PLACE,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,LIVERY VEHICLE,BICYCLE,,,
3405116,03/13/2016,11:10,BROOKLYN,11211.0,40.7153232,-73.9386943,"(40.7153232, -73.9386943)",ORIENT AVENUE,OLIVE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405104,03/13/2016,12:55,,,40.688436100000004,-73.8913068,"(40.6884361, -73.8913068)",,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,SPORT UTILITY / STATION WAGON,,,,
3404708,03/13/2016,0:10,,,40.8464687,-73.8712228,"(40.8464687, -73.8712228)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404701,03/13/2016,8:10,BRONX,10475.0,40.877475700000005,-73.83660019999999,"(40.8774757, -73.8366002)",BAYCHESTER AVENUE,GIVAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
3404547,03/13/2016,0:50,MANHATTAN,10002.0,40.714419799999995,-73.9921362,"(40.7144198, -73.9921362)",DIVISION STREET,ORCHARD STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404779,03/13/2016,13:01,BROOKLYN,11212.0,40.6575246,-73.91054840000001,"(40.6575246, -73.9105484)",BOYLAND STREET,LOTT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3405174,03/13/2016,19:55,,,,,,GOETHALS ROAD NORTH,FOREST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3404839,03/13/2016,19:55,,,,,,PARK AVENUE,NAVY STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404566,03/13/2016,1:05,MANHATTAN,10016.0,40.7439442,-73.9836267,"(40.7439442, -73.9836267)",PARK AVENUE SOUTH,EAST 29 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,OTHER,UNKNOWN,,,
3404829,03/13/2016,1:10,BROOKLYN,11221.0,40.6972536,-73.9156161,"(40.6972536, -73.9156161)",KNICKERBOCKER AVENUE,LINDEN STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
3404692,03/13/2016,1:15,BRONX,10457.0,40.8476674,-73.9010217,"(40.8476674, -73.9010217)",WEBSTER AVENUE,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404689,03/13/2016,1:15,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404800,03/13/2016,1:21,BROOKLYN,11215.0,40.677834499999996,-73.98825409999999,"(40.6778345, -73.9882541)",NEVINS STREET,CARROLL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405170,03/13/2016,11:15,STATEN ISLAND,10314.0,40.6187725,-74.12338869999999,"(40.6187725, -74.1233887)",DRAKE AVENUE,MANOR ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404633,03/13/2016,11:25,MANHATTAN,10032.0,40.831567799999995,-73.9429813,"(40.8315678, -73.9429813)",WEST 155 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404890,03/13/2016,11:25,QUEENS,11414.0,40.669558,-73.8501157,"(40.669558, -73.8501157)",85 STREET,149 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404621,03/13/2016,1:24,MANHATTAN,10027.0,40.8089731,-73.9483252,"(40.8089731, -73.9483252)",WEST 125 STREET,7 AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,TAXI,SPORT UTILITY / STATION WAGON,,,
3404592,03/13/2016,1:25,MANHATTAN,10065.0,40.762106,-73.9601368,"(40.762106, -73.9601368)",1 AVENUE,EAST 63 STREET,,4,0,0,0,0,0,4,0,Other Vehicular,Driver Inattention/Distraction,,,,TAXI,PASSENGER VEHICLE,,,
3404572,03/13/2016,1:40,MANHATTAN,10018.0,40.7559505,-73.9907272,"(40.7559505, -73.9907272)",WEST 40 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404681,03/13/2016,1:57,BRONX,10452.0,40.838160200000004,-73.92323259999999,"(40.8381602, -73.9232326)",WEST 168 STREET,SHAKESPEARE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404555,03/13/2016,0:15,MANHATTAN,10011.0,40.745293100000005,-73.9984879,"(40.7452931, -73.9984879)",8 AVENUE,WEST 23 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,OTHER,,,,
3405168,03/13/2016,20:00,,,,,,ASTORIA BOULEVARD,29 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404595,03/13/2016,0:50,MANHATTAN,10022.0,40.7612344,-73.9638843,"(40.7612344, -73.9638843)",2 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3404960,03/13/2016,0:20,QUEENS,11434.0,40.667776200000006,-73.7770124,"(40.6677762, -73.7770124)",NORTH CONDUIT AVENUE,158 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404612,03/13/2016,11:25,MANHATTAN,10025.0,40.801635499999996,-73.96858320000001,"(40.8016355, -73.9685832)",WEST 106 STREET,WEST END AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,TAXI,PASSENGER VEHICLE,,,
3405003,03/13/2016,20:00,QUEENS,11106.0,40.761356400000004,-73.9353886,"(40.7613564, -73.9353886)",21 STREET,35 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404636,03/13/2016,0:20,MANHATTAN,10034.0,40.8657971,-73.9199975,"(40.8657971, -73.9199975)",SHERMAN AVENUE,WEST 207 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,UNKNOWN,,,,
3405048,03/13/2016,20:24,MANHATTAN,10013.0,40.7170989,-73.99858950000001,"(40.7170989, -73.9985895)",CANAL STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
3404631,03/13/2016,0:50,MANHATTAN,10032.0,40.84468,-73.93885329999999,"(40.84468, -73.9388533)",WEST 173 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404565,03/13/2016,19:10,MANHATTAN,10010.0,40.7402615,-73.9905165,"(40.7402615, -73.9905165)",5 AVENUE,EAST 21 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,LIVERY VEHICLE,TAXI,,,
3404704,03/13/2016,19:10,,,40.8394246,-73.8729203,"(40.8394246, -73.8729203)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404907,03/13/2016,0:50,QUEENS,11357.0,40.7815735,-73.8086959,"(40.7815735, -73.8086959)",154 STREET,19 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405088,03/13/2016,20:25,BROOKLYN,11228.0,40.6257763,-74.01648840000001,"(40.6257763, -74.0164884)",75 STREET,FT HAMILTON PARKWAY,,1,0,0,0,0,0,1,0,Prescription Medication,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,
3404995,03/13/2016,9:46,QUEENS,11106.0,40.75658,-73.92975159999999,"(40.75658, -73.9297516)",36 AVENUE,31 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3404657,03/13/2016,9:55,,,,,,ROSEDALE AVENUE,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404787,03/13/2016,0:27,BROOKLYN,11231.0,40.6788368,-73.9957926,"(40.6788368, -73.9957926)",3 STREET,SMITH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3405037,03/13/2016,9:25,,,,,,FOREST AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404591,03/13/2016,8:15,MANHATTAN,10065.0,40.768024,-73.9702814,"(40.768024, -73.9702814)",5 AVENUE,EAST 65 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Physical Disability,,,,TAXI,BICYCLE,,,
3404557,03/13/2016,11:30,MANHATTAN,10036.0,40.76082279999999,-73.9983142,"(40.7608228, -73.9983142)",11 AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PICK-UP TRUCK,,,
3404915,03/13/2016,11:30,QUEENS,11355.0,40.74316279999999,-73.8255511,"(40.7431628, -73.8255511)",MAIN STREET,60 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404847,03/13/2016,11:30,BROOKLYN,11222.0,40.725435600000004,-73.9517381,"(40.7254356, -73.9517381)",MANHATTAN AVENUE,NORMAN AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,PASSENGER VEHICLE,BICYCLE,,,
3404743,03/13/2016,11:40,BROOKLYN,11212.0,40.6643768,-73.9237498,"(40.6643768, -73.9237498)",RUTLAND ROAD,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,UNKNOWN,PASSENGER VEHICLE,,,
3404608,03/13/2016,11:40,MANHATTAN,10023.0,40.772994,-73.9800814,"(40.772994, -73.9800814)",,,47 W 66  ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,LIVERY VEHICLE,VAN,,,
3404740,03/13/2016,10:00,BROOKLYN,11230.0,40.614369200000006,-73.97095490000001,"(40.6143692, -73.9709549)",AVENUE N,EAST 4 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
3404786,03/13/2016,0:01,BROOKLYN,11207.0,40.672882200000004,-73.89806899999999,"(40.6728822, -73.898069)",GLENMORE AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404880,03/13/2016,10:30,QUEENS,11422.0,40.66322329999999,-73.7335072,"(40.6632233, -73.7335072)",FRANCIS LEWIS BOULEVARD,248 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404838,03/13/2016,13:40,BROOKLYN,11205.0,40.693341,-73.9668817,"(40.693341, -73.9668817)",WASHINGTON AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404962,03/13/2016,10:30,QUEENS,11434.0,40.6685096,-73.7662498,"(40.6685096, -73.7662498)",144 AVENUE,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3405044,03/13/2016,9:15,STATEN ISLAND,10304.0,40.5917371,-74.0966763,"(40.5917371, -74.0966763)",ALTER AVENUE,JEFFERSON STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404558,03/13/2016,12:20,MANHATTAN,10018.0,40.7583388,-73.9964084,"(40.7583388, -73.9964084)",10 AVENUE,WEST 40 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3404583,03/13/2016,0:01,,,,,,WEST 58 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,TAXI,PASSENGER VEHICLE,,,
3404634,03/13/2016,11:54,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405002,03/13/2016,12:00,QUEENS,11101.0,40.75182,-73.9383322,"(40.75182, -73.9383322)",27 STREET,41 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3405146,03/13/2016,12:00,,,,,,25 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404914,03/13/2016,12:05,,,,,,,,PARKING LOT 201-10 CROSS ISLAND EXWY,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Backing Unsafely,,,,SPORT UTILITY / STATION WAGON,,,,
3404887,03/13/2016,12:10,,,40.6601526,-73.8533247,"(40.6601526, -73.8533247)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404549,03/13/2016,14:10,MANHATTAN,10001.0,40.7557807,-74.00198520000001,"(40.7557807, -74.0019852)",11 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404611,03/13/2016,14:08,MANHATTAN,10029.0,40.7865414,-73.9504335,"(40.7865414, -73.9504335)",LEXINGTON AVENUE,EAST 97 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,BUS,SPORT UTILITY / STATION WAGON,,,
3404617,03/13/2016,14:00,MANHATTAN,10035.0,40.799978700000004,-73.9427338,"(40.7999787, -73.9427338)",EAST 117 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,,,,
3404943,03/13/2016,14:00,,,,,,70 AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404645,03/13/2016,0:01,BRONX,10459.0,40.820009000000006,-73.89491720000001,"(40.820009, -73.8949172)",BECK STREET,TIFFANY STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,UNKNOWN,,,,
3405083,03/13/2016,20:00,BROOKLYN,11234.0,40.6217185,-73.9213599,"(40.6217185, -73.9213599)",EAST 56 STREET,AVENUE M,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405098,03/13/2016,8:20,BROOKLYN,11239.0,40.644042,-73.87751949999999,"(40.644042, -73.8775195)",PENNSYLVANIA AVENUE,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404686,03/13/2016,18:43,,,,,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404759,03/13/2016,18:40,,,40.6276429,-73.89021590000002,"(40.6276429, -73.8902159)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Traffic Control Disregarded,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404579,03/13/2016,18:40,MANHATTAN,10022.0,40.756764200000006,-73.96715329999999,"(40.7567642, -73.9671533)",EAST 53 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
3404564,03/13/2016,18:30,MANHATTAN,10010.0,40.7408539,-73.9858793,"(40.7408539, -73.9858793)",PARK AVENUE SOUTH,EAST 24 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
3404714,03/13/2016,10:30,,,,,,BAILEY AVENUE,HEATH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404650,03/13/2016,14:52,BRONX,10459.0,40.819365000000005,-73.8930684,"(40.819365, -73.8930684)",BARRETTO STREET,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404836,03/13/2016,12:47,,,,,,HOYT STREET,BOND STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,VAN,PICK-UP TRUCK,,,
3404860,03/13/2016,12:30,QUEENS,11432.0,40.7033417,-73.8002032,"(40.7033417, -73.8002032)",PARSONS BOULEVARD,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404570,03/13/2016,0:03,MANHATTAN,10001.0,40.752190399999996,-73.9934636,"(40.7521904, -73.9934636)",WEST 34 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,TAXI,TAXI,,,
3404661,03/13/2016,1:50,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,,,,
3404911,03/13/2016,18:29,,,,,,,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3404614,03/13/2016,18:28,MANHATTAN,10025.0,40.79395170000001,-73.974163,"(40.7939517, -73.974163)",WEST 94 STREET,WEST END AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3405099,03/13/2016,10:30,,,40.6425396,-73.87651109999999,"(40.6425396, -73.8765111)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404870,03/13/2016,18:20,QUEENS,11428.0,40.718032,-73.7447922,"(40.718032, -73.7447922)",214 STREET,94 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404774,03/13/2016,18:15,BROOKLYN,11220.0,40.639708399999996,-74.01960140000001,"(40.6397084, -74.0196014)",4 AVENUE,62 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Prescription Medication,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405132,03/13/2016,18:15,,,,,,MCGUINNESS BOULEVARD,BAYARD STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
